Coil_ID, X [m], Y [m], Z [m]
6, -3.387339, -1.025443, -2.333280
6, -3.392896, -1.039376, -2.343400
6, -3.398558, -1.053198, -2.353624
6, -3.404321, -1.066905, -2.363950
6, -3.410185, -1.080498, -2.374379
6, -3.416147, -1.093974, -2.384911
6, -3.422208, -1.107332, -2.395543
6, -3.428364, -1.120569, -2.406278
6, -3.434615, -1.133685, -2.417113
6, -3.440959, -1.146677, -2.428049
6, -3.447395, -1.159545, -2.439085
6, -3.453921, -1.172286, -2.450221
6, -3.460535, -1.184899, -2.461457
6, -3.467237, -1.197382, -2.472791
6, -3.474024, -1.209734, -2.484223
6, -3.480895, -1.221953, -2.495753
6, -3.487848, -1.234038, -2.507381
6, -3.494882, -1.245988, -2.519105
6, -3.501995, -1.257801, -2.530925
6, -3.509186, -1.269475, -2.542841
6, -3.516453, -1.281009, -2.554852
6, -3.523794, -1.292402, -2.566958
6, -3.531207, -1.303652, -2.579157
6, -3.538692, -1.314758, -2.591449
6, -3.546246, -1.325719, -2.603833
6, -3.553867, -1.336533, -2.616309
6, -3.561555, -1.347199, -2.628877
6, -3.569307, -1.357716, -2.641534
6, -3.577122, -1.368082, -2.654281
6, -3.584997, -1.378297, -2.667117
6, -3.592932, -1.388359, -2.680041
6, -3.600925, -1.398267, -2.693052
6, -3.608973, -1.408020, -2.706149
6, -3.617075, -1.417616, -2.719332
6, -3.625230, -1.427055, -2.732600
6, -3.633435, -1.436335, -2.745952
6, -3.641689, -1.445455, -2.759387
6, -3.649990, -1.454415, -2.772904
6, -3.658337, -1.463213, -2.786502
6, -3.666727, -1.471849, -2.800181
6, -3.675160, -1.480320, -2.813939
6, -3.683632, -1.488627, -2.827776
6, -3.692143, -1.496769, -2.841691
6, -3.700690, -1.504744, -2.855681
6, -3.709272, -1.512551, -2.869748
6, -3.717887, -1.520191, -2.883889
6, -3.726534, -1.527661, -2.898104
6, -3.735210, -1.534962, -2.912391
6, -3.743914, -1.542092, -2.926750
6, -3.752643, -1.549050, -2.941179
6, -3.761397, -1.555836, -2.955678
6, -3.770173, -1.562450, -2.970245
6, -3.778970, -1.568890, -2.984879
6, -3.787786, -1.575155, -2.999580
6, -3.796619, -1.581246, -3.014345
6, -3.805467, -1.587161, -3.029174
6, -3.814328, -1.592901, -3.044066
6, -3.823202, -1.598463, -3.059020
6, -3.832085, -1.603849, -3.074034
6, -3.840976, -1.609057, -3.089107
6, -3.849874, -1.614087, -3.104239
6, -3.858777, -1.618938, -3.119427
6, -3.867682, -1.623610, -3.134670
6, -3.876588, -1.628102, -3.149969
6, -3.885494, -1.632415, -3.165320
6, -3.894398, -1.636548, -3.180723
6, -3.903297, -1.640499, -3.196177
6, -3.912191, -1.644271, -3.211680
6, -3.921077, -1.647860, -3.227232
6, -3.929953, -1.651269, -3.242830
6, -3.938819, -1.654496, -3.258474
6, -3.947671, -1.657541, -3.274162
6, -3.956509, -1.660404, -3.289893
6, -3.965331, -1.663085, -3.305666
6, -3.974135, -1.665583, -3.321479
6, -3.982920, -1.667899, -3.337331
6, -3.991683, -1.670033, -3.353221
6, -4.000423, -1.671984, -3.369146
6, -4.009138, -1.673752, -3.385107
6, -4.017828, -1.675338, -3.401101
6, -4.026489, -1.676741, -3.417128
6, -4.035120, -1.677961, -3.433185
6, -4.043720, -1.678999, -3.449272
6, -4.052287, -1.679855, -3.465386
6, -4.060820, -1.680528, -3.481527
6, -4.069317, -1.681020, -3.497694
6, -4.077775, -1.681329, -3.513884
6, -4.086195, -1.681456, -3.530097
6, -4.094573, -1.681402, -3.546330
6, -4.102909, -1.681167, -3.562583
6, -4.111201, -1.680750, -3.578854
6, -4.119447, -1.680153, -3.595142
6, -4.127646, -1.679376, -3.611445
6, -4.135796, -1.678418, -3.627762
6, -4.143896, -1.677280, -3.644091
6, -4.151945, -1.675963, -3.660432
6, -4.159940, -1.674468, -3.676781
6, -4.167880, -1.672793, -3.693139
6, -4.175764, -1.670941, -3.709503
6, -4.183591, -1.668911, -3.725872
6, -4.191358, -1.666704, -3.742245
6, -4.199065, -1.664320, -3.758620
6, -4.206710, -1.661760, -3.774995
6, -4.214292, -1.659025, -3.791370
6, -4.221809, -1.656115, -3.807743
6, -4.229260, -1.653031, -3.824112
6, -4.236643, -1.649773, -3.840476
6, -4.243958, -1.646342, -3.856833
6, -4.251202, -1.642739, -3.873182
6, -4.258375, -1.638965, -3.889521
6, -4.265475, -1.635020, -3.905850
6, -4.272502, -1.630904, -3.922166
6, -4.279452, -1.626620, -3.938468
6, -4.286327, -1.622167, -3.954754
6, -4.293123, -1.617546, -3.971024
6, -4.299840, -1.612758, -3.987275
6, -4.306477, -1.607804, -4.003507
6, -4.313033, -1.602686, -4.019717
6, -4.319506, -1.597403, -4.035905
6, -4.325895, -1.591956, -4.052068
6, -4.332199, -1.586348, -4.068206
6, -4.338418, -1.580578, -4.084317
6, -4.344549, -1.574647, -4.100399
6, -4.350591, -1.568557, -4.116452
6, -4.356545, -1.562308, -4.132473
6, -4.362407, -1.555902, -4.148461
6, -4.368179, -1.549340, -4.164415
6, -4.373858, -1.542622, -4.180333
6, -4.379443, -1.535751, -4.196215
6, -4.384934, -1.528726, -4.212058
6, -4.390329, -1.521549, -4.227861
6, -4.395628, -1.514221, -4.243623
6, -4.400830, -1.506743, -4.259342
6, -4.405933, -1.499117, -4.275017
6, -4.410937, -1.491344, -4.290647
6, -4.415841, -1.483424, -4.306230
6, -4.420644, -1.475360, -4.321765
6, -4.425345, -1.467151, -4.337251
6, -4.429943, -1.458801, -4.352685
6, -4.434438, -1.450309, -4.368068
6, -4.438829, -1.441677, -4.383397
6, -4.443115, -1.432907, -4.398671
6, -4.447295, -1.423999, -4.413889
6, -4.451368, -1.414956, -4.429049
6, -4.455334, -1.405777, -4.444151
6, -4.459192, -1.396466, -4.459192
6, -4.462942, -1.387023, -4.474172
6, -4.466582, -1.377449, -4.489090
6, -4.470112, -1.367746, -4.503944
6, -4.473532, -1.357915, -4.518732
6, -4.476840, -1.347958, -4.533454
6, -4.480037, -1.337876, -4.548108
6, -4.483121, -1.327671, -4.562694
6, -4.486092, -1.317343, -4.577209
6, -4.488950, -1.306895, -4.591653
6, -4.491694, -1.296329, -4.606025
6, -4.494323, -1.285644, -4.620323
6, -4.496837, -1.274844, -4.634546
6, -4.499236, -1.263929, -4.648693
6, -4.501520, -1.252901, -4.662763
6, -4.503686, -1.241761, -4.676754
6, -4.505736, -1.230512, -4.690666
6, -4.507669, -1.219154, -4.704497
6, -4.509485, -1.207689, -4.718247
6, -4.511183, -1.196119, -4.731914
6, -4.512762, -1.184445, -4.745497
6, -4.514224, -1.172669, -4.758995
6, -4.515566, -1.160793, -4.772407
6, -4.516789, -1.148818, -4.785732
6, -4.517893, -1.136745, -4.798969
6, -4.518878, -1.124576, -4.812116
6, -4.519743, -1.112314, -4.825174
6, -4.520488, -1.099959, -4.838140
6, -4.521112, -1.087513, -4.851015
6, -4.521617, -1.074978, -4.863796
6, -4.522001, -1.062355, -4.876483
6, -4.522264, -1.049646, -4.889075
6, -4.522407, -1.036853, -4.901572
6, -4.522428, -1.023977, -4.913971
6, -4.522329, -1.011021, -4.926273
6, -4.522109, -0.997985, -4.938476
6, -4.521768, -0.984871, -4.950580
6, -4.521306, -0.971681, -4.962583
6, -4.520723, -0.958418, -4.974485
6, -4.520019, -0.945081, -4.986285
6, -4.519193, -0.931673, -4.997982
6, -4.518247, -0.918197, -5.009576
6, -4.517180, -0.904652, -5.021065
6, -4.515992, -0.891042, -5.032449
6, -4.514683, -0.877368, -5.043726
6, -4.513254, -0.863631, -5.054898
6, -4.511704, -0.849833, -5.065961
6, -4.510034, -0.835976, -5.076917
6, -4.508243, -0.822062, -5.087763
6, -4.506332, -0.808092, -5.098501
6, -4.504302, -0.794067, -5.109127
6, -4.502151, -0.779991, -5.119643
6, -4.499882, -0.765864, -5.130048
6, -4.497492, -0.751688, -5.140340
6, -4.494984, -0.737464, -5.150519
6, -4.492358, -0.723195, -5.160585
6, -4.489612, -0.708882, -5.170538
6, -4.486749, -0.694527, -5.180375
6, -4.483767, -0.680131, -5.190098
6, -4.480668, -0.665697, -5.199705
6, -4.477452, -0.651225, -5.209195
6, -4.474119, -0.636718, -5.218570
6, -4.470670, -0.622177, -5.227827
6, -4.467104, -0.607604, -5.236966
6, -4.463422, -0.593001, -5.245987
6, -4.459625, -0.578368, -5.254890
6, -4.455714, -0.563709, -5.263674
6, -4.451687, -0.549024, -5.272339
6, -4.447547, -0.534315, -5.280884
6, -4.443293, -0.519584, -5.289308
6, -4.438926, -0.504833, -5.297612
6, -4.434446, -0.490062, -5.305796
6, -4.429854, -0.475275, -5.313858
6, -4.425150, -0.460471, -5.321798
6, -4.420336, -0.445654, -5.329617
6, -4.415410, -0.430824, -5.337314
6, -4.410375, -0.415984, -5.344888
6, -4.405229, -0.401135, -5.352340
6, -4.399975, -0.386277, -5.359668
6, -4.394613, -0.371414, -5.366874
6, -4.389142, -0.356547, -5.373956
6, -4.383565, -0.341677, -5.380915
6, -4.377881, -0.326805, -5.387749
6, -4.372091, -0.311934, -5.394460
6, -4.366195, -0.297065, -5.401047
6, -4.360195, -0.282200, -5.407510
6, -4.354090, -0.267339, -5.413848
6, -4.347882, -0.252485, -5.420062
6, -4.341572, -0.237639, -5.426151
6, -4.335159, -0.222802, -5.432115
6, -4.328645, -0.207977, -5.437955
6, -4.322030, -0.193164, -5.443670
6, -4.315315, -0.178366, -5.449260
6, -4.308500, -0.163583, -5.454725
6, -4.301587, -0.148817, -5.460065
6, -4.294577, -0.134070, -5.465280
6, -4.287469, -0.119342, -5.470370
6, -4.280264, -0.104636, -5.475336
6, -4.272964, -0.089953, -5.480177
6, -4.265569, -0.075295, -5.484893
6, -4.258080, -0.060662, -5.489484
6, -4.250498, -0.046056, -5.493950
6, -4.242822, -0.031479, -5.498292
6, -4.235056, -0.016932, -5.502510
6, -4.227198, -0.002416, -5.506603
6, -4.219250, 0.012067, -5.510572
6, -4.211212, 0.026516, -5.514417
6, -4.203086, 0.040930, -5.518138
6, -4.194872, 0.055306, -5.521735
6, -4.186571, 0.069645, -5.525209
6, -4.178184, 0.083944, -5.528559
6, -4.169711, 0.098203, -5.531787
6, -4.161154, 0.112419, -5.534891
6, -4.152514, 0.126593, -5.537872
6, -4.143790, 0.140721, -5.540732
6, -4.134985, 0.154804, -5.543468
6, -4.126099, 0.168840, -5.546083
6, -4.117132, 0.182827, -5.548577
6, -4.108086, 0.196765, -5.550949
6, -4.098961, 0.210652, -5.553200
6, -4.089759, 0.224487, -5.555330
6, -4.080480, 0.238269, -5.557339
6, -4.071125, 0.251996, -5.559229
6, -4.061695, 0.265668, -5.560999
6, -4.052191, 0.279283, -5.562649
6, -4.042614, 0.292840, -5.564181
6, -4.032964, 0.306339, -5.565593
6, -4.023243, 0.319777, -5.566888
6, -4.013451, 0.333154, -5.568064
6, -4.003590, 0.346468, -5.569123
6, -3.993660, 0.359720, -5.570065
6, -3.983662, 0.372906, -5.570891
6, -3.973597, 0.386027, -5.571600
6, -3.963466, 0.399082, -5.572194
6, -3.953270, 0.412069, -5.572672
6, -3.943009, 0.424987, -5.573035
6, -3.932685, 0.437836, -5.573284
6, -3.922299, 0.450613, -5.573419
6, -3.911851, 0.463320, -5.573441
6, -3.901342, 0.475953, -5.573350
6, -3.890774, 0.488513, -5.573147
6, -3.880147, 0.500998, -5.572832
6, -3.869462, 0.513408, -5.572405
6, -3.858720, 0.525741, -5.571868
6, -3.847922, 0.537997, -5.571220
6, -3.837068, 0.550174, -5.570463
6, -3.826161, 0.562273, -5.569597
6, -3.815200, 0.574291, -5.568622
6, -3.804186, 0.586228, -5.567539
6, -3.793121, 0.598084, -5.566349
6, -3.782005, 0.609857, -5.565052
6, -3.770840, 0.621546, -5.563649
6, -3.759626, 0.633152, -5.562140
6, -3.748364, 0.644672, -5.560526
6, -3.737054, 0.656106, -5.558808
6, -3.725699, 0.667453, -5.556986
6, -3.714298, 0.678713, -5.555061
6, -3.702853, 0.689885, -5.553034
6, -3.691365, 0.700968, -5.550905
6, -3.679834, 0.711961, -5.548674
6, -3.668261, 0.722863, -5.546343
6, -3.656648, 0.733675, -5.543913
6, -3.644994, 0.744394, -5.541383
6, -3.633302, 0.755021, -5.538754
6, -3.621571, 0.765555, -5.536028
6, -3.609804, 0.775995, -5.533205
6, -3.598000, 0.786340, -5.530285
6, -3.586160, 0.796590, -5.527270
6, -3.574286, 0.806745, -5.524159
6, -3.562378, 0.816802, -5.520954
6, -3.550437, 0.826763, -5.517656
6, -3.538464, 0.836626, -5.514264
6, -3.526460, 0.846391, -5.510780
6, -3.514425, 0.856057, -5.507205
6, -3.502362, 0.865623, -5.503540
6, -3.490269, 0.875089, -5.499784
6, -3.478149, 0.884455, -5.495939
6, -3.466002, 0.893720, -5.492005
6, -3.453828, 0.902883, -5.487984
6, -3.441630, 0.911944, -5.483876
6, -3.429407, 0.920903, -5.479681
6, -3.417160, 0.929758, -5.475402
6, -3.404891, 0.938510, -5.471037
6, -3.392599, 0.947158, -5.466588
6, -3.380287, 0.955701, -5.462056
6, -3.367954, 0.964139, -5.457442
6, -3.355601, 0.972472, -5.452746
6, -3.343230, 0.980699, -5.447970
6, -3.330841, 0.988820, -5.443113
6, -3.318435, 0.996833, -5.438177
6, -3.306013, 1.004740, -5.433162
6, -3.293574, 1.012539, -5.428070
6, -3.281122, 1.020231, -5.422901
6, -3.268655, 1.027814, -5.417656
6, -3.256174, 1.035288, -5.412335
6, -3.243682, 1.042654, -5.406940
6, -3.231178, 1.049910, -5.401471
6, -3.218662, 1.057056, -5.395930
6, -3.206137, 1.064093, -5.390316
6, -3.193602, 1.071019, -5.384631
6, -3.181058, 1.077834, -5.378875
6, -3.168506, 1.084539, -5.373050
6, -3.155948, 1.091132, -5.367157
6, -3.143382, 1.097614, -5.361195
6, -3.130811, 1.103984, -5.355166
6, -3.118235, 1.110242, -5.349070
6, -3.105654, 1.116387, -5.342909
6, -3.093070, 1.122420, -5.336684
6, -3.080482, 1.128340, -5.330394
6, -3.067893, 1.134147, -5.324042
6, -3.055302, 1.139840, -5.317627
6, -3.042710, 1.145420, -5.311151
6, -3.030118, 1.150887, -5.304614
6, -3.017526, 1.156239, -5.298018
6, -3.004935, 1.161477, -5.291363
6, -2.992347, 1.166601, -5.284650
6, -2.979761, 1.171610, -5.277880
6, -2.967177, 1.176505, -5.271053
6, -2.954598, 1.181285, -5.264171
6, -2.942023, 1.185949, -5.257234
6, -2.929454, 1.190499, -5.250243
6, -2.916890, 1.194933, -5.243200
6, -2.904332, 1.199251, -5.236104
6, -2.891781, 1.203454, -5.228957
6, -2.879238, 1.207541, -5.221760
6, -2.866703, 1.211513, -5.214513
6, -2.854177, 1.215368, -5.207218
6, -2.841660, 1.219107, -5.199874
6, -2.829153, 1.222730, -5.192484
6, -2.816657, 1.226237, -5.185047
6, -2.804172, 1.229627, -5.177566
6, -2.791699, 1.232901, -5.170039
6, -2.779239, 1.236058, -5.162469
6, -2.766791, 1.239099, -5.154857
6, -2.754356, 1.242023, -5.147203
6, -2.741936, 1.244830, -5.139507
6, -2.729530, 1.247521, -5.131772
6, -2.717140, 1.250094, -5.123997
6, -2.704765, 1.252551, -5.116183
6, -2.692407, 1.254890, -5.108333
6, -2.680065, 1.257113, -5.100445
6, -2.667741, 1.259219, -5.092522
6, -2.655434, 1.261208, -5.084563
6, -2.643146, 1.263080, -5.076571
6, -2.630877, 1.264834, -5.068545
6, -2.618627, 1.266472, -5.060487
6, -2.606397, 1.267993, -5.052398
6, -2.594187, 1.269396, -5.044277
6, -2.581999, 1.270683, -5.036127
6, -2.569831, 1.271853, -5.027949
6, -2.557686, 1.272905, -5.019742
6, -2.545563, 1.273841, -5.011508
6, -2.533463, 1.274660, -5.003247
6, -2.521386, 1.275362, -4.994961
6, -2.509333, 1.275947, -4.986651
6, -2.497304, 1.276415, -4.978317
6, -2.485300, 1.276767, -4.969960
6, -2.473321, 1.277002, -4.961581
6, -2.461367, 1.277120, -4.953181
6, -2.449440, 1.277122, -4.944761
6, -2.437539, 1.277007, -4.936322
6, -2.425665, 1.276776, -4.927864
6, -2.413818, 1.276428, -4.919389
6, -2.401999, 1.275965, -4.910897
6, -2.390208, 1.275385, -4.902389
6, -2.378445, 1.274689, -4.893866
6, -2.366712, 1.273877, -4.885330
6, -2.355008, 1.272950, -4.876780
6, -2.343333, 1.271906, -4.868217
6, -2.331689, 1.270747, -4.859644
6, -2.320076, 1.269472, -4.851060
6, -2.308493, 1.268082, -4.842466
6, -2.296942, 1.266577, -4.833864
6, -2.285422, 1.264957, -4.825253
6, -2.273934, 1.263221, -4.816636
6, -2.262479, 1.261371, -4.808013
6, -2.251057, 1.259406, -4.799384
6, -2.239667, 1.257326, -4.790752
6, -2.228312, 1.255132, -4.782116
6, -2.216990, 1.252824, -4.773477
6, -2.205702, 1.250402, -4.764837
6, -2.194448, 1.247865, -4.756196
6, -2.183230, 1.245215, -4.747555
6, -2.172046, 1.242452, -4.738915
6, -2.160899, 1.239575, -4.730278
6, -2.149787, 1.236584, -4.721643
6, -2.138711, 1.233481, -4.713012
6, -2.127671, 1.230265, -4.704386
6, -2.116668, 1.226936, -4.695765
6, -2.105702, 1.223494, -4.687151
6, -2.094774, 1.219941, -4.678544
6, -2.083883, 1.216275, -4.669945
6, -2.073030, 1.212498, -4.661356
6, -2.062216, 1.208609, -4.652777
6, -2.051439, 1.204608, -4.644209
6, -2.040702, 1.200497, -4.635653
6, -2.030003, 1.196274, -4.627110
6, -2.019344, 1.191941, -4.618580
6, -2.008724, 1.187498, -4.610065
6, -1.998145, 1.182944, -4.601566
6, -1.987605, 1.178280, -4.593083
6, -1.977105, 1.173507, -4.584618
6, -1.966646, 1.168624, -4.576171
6, -1.956228, 1.163632, -4.567744
6, -1.945851, 1.158532, -4.559337
6, -1.935515, 1.153322, -4.550951
6, -1.925220, 1.148005, -4.542587
6, -1.914967, 1.142579, -4.534246
6, -1.904756, 1.137046, -4.525928
6, -1.894588, 1.131405, -4.517636
6, -1.884461, 1.125658, -4.509370
6, -1.874377, 1.119803, -4.501130
6, -1.864336, 1.113842, -4.492918
6, -1.854337, 1.107775, -4.484735
6, -1.844382, 1.101602, -4.476581
6, -1.834470, 1.095324, -4.468457
6, -1.824602, 1.088940, -4.460365
6, -1.814777, 1.082452, -4.452306
6, -1.804996, 1.075859, -4.444279
6, -1.795259, 1.069162, -4.436287
6, -1.785566, 1.062362, -4.428330
6, -1.775918, 1.055458, -4.420410
6, -1.766314, 1.048451, -4.412526
6, -1.756755, 1.041341, -4.404680
6, -1.747240, 1.034129, -4.396874
6, -1.737770, 1.026816, -4.389107
6, -1.728346, 1.019401, -4.381381
6, -1.718966, 1.011885, -4.373697
6, -1.709632, 1.004268, -4.366056
6, -1.700344, 0.996552, -4.358458
6, -1.691100, 0.988735, -4.350905
6, -1.681903, 0.980819, -4.343398
6, -1.672751, 0.972805, -4.335938
6, -1.663646, 0.964692, -4.328525
6, -1.654586, 0.956481, -4.321160
6, -1.645572, 0.948172, -4.313845
6, -1.636605, 0.939766, -4.306581
6, -1.627683, 0.931264, -4.299368
6, -1.618809, 0.922666, -4.292207
6, -1.609980, 0.913972, -4.285099
6, -1.601198, 0.905183, -4.278046
6, -1.592463, 0.896300, -4.271048
6, -1.583774, 0.887322, -4.264107
6, -1.575132, 0.878251, -4.257222
6, -1.566537, 0.869086, -4.250396
6, -1.557988, 0.859830, -4.243628
6, -1.549487, 0.850481, -4.236921
6, -1.541032, 0.841041, -4.230275
6, -1.532624, 0.831510, -4.223690
6, -1.524263, 0.821888, -4.217169
6, -1.515949, 0.812177, -4.210712
6, -1.507683, 0.802377, -4.204319
6, -1.499463, 0.792489, -4.197992
6, -1.491290, 0.782512, -4.191732
6, -1.483164, 0.772448, -4.185540
6, -1.475085, 0.762297, -4.179416
6, -1.467053, 0.752061, -4.173362
6, -1.459069, 0.741738, -4.167379
6, -1.451131, 0.731331, -4.161467
6, -1.443240, 0.720840, -4.155628
6, -1.435397, 0.710265, -4.149862
6, -1.427600, 0.699608, -4.144171
6, -1.419850, 0.688868, -4.138555
6, -1.412147, 0.678046, -4.133015
6, -1.404491, 0.667144, -4.127553
6, -1.396881, 0.656162, -4.122169
6, -1.389318, 0.645101, -4.116864
6, -1.381802, 0.633960, -4.111639
6, -1.374333, 0.622742, -4.106495
6, -1.366910, 0.611447, -4.101433
6, -1.359533, 0.600075, -4.096455
6, -1.352203, 0.588627, -4.091560
6, -1.344919, 0.577105, -4.086749
6, -1.337682, 0.565508, -4.082025
6, -1.330490, 0.553838, -4.077387
6, -1.323345, 0.542096, -4.072836
6, -1.316245, 0.530281, -4.068374
6, -1.309191, 0.518396, -4.064002
6, -1.302183, 0.506440, -4.059720
6, -1.295220, 0.494416, -4.055529
6, -1.288303, 0.482322, -4.051430
6, -1.281431, 0.470162, -4.047424
6, -1.274604, 0.457934, -4.043512
6, -1.267822, 0.445641, -4.039695
6, -1.261085, 0.433282, -4.035973
6, -1.254393, 0.420860, -4.032348
6, -1.247745, 0.408374, -4.028821
6, -1.241141, 0.395826, -4.025392
6, -1.234582, 0.383217, -4.022062
6, -1.228067, 0.370547, -4.018832
6, -1.221595, 0.357818, -4.015703
6, -1.215167, 0.345030, -4.012676
6, -1.208783, 0.332184, -4.009752
6, -1.202442, 0.319282, -4.006931
6, -1.196144, 0.306325, -4.004214
6, -1.189888, 0.293312, -4.001602
6, -1.183675, 0.280247, -3.999097
6, -1.177505, 0.267128, -3.996698
6, -1.171377, 0.253958, -3.994407
6, -1.165291, 0.240737, -3.992224
6, -1.159246, 0.227467, -3.990151
6, -1.153243, 0.214148, -3.988187
6, -1.147281, 0.200782, -3.986334
6, -1.141360, 0.187369, -3.984593
6, -1.135479, 0.173911, -3.982964
6, -1.129639, 0.160409, -3.981449
6, -1.123839, 0.146864, -3.980047
6, -1.118079, 0.133277, -3.978760
6, -1.112359, 0.119649, -3.977588
6, -1.106677, 0.105982, -3.976532
6, -1.101035, 0.092275, -3.975593
6, -1.095432, 0.078532, -3.974772
6, -1.089866, 0.064752, -3.974068
6, -1.084339, 0.050937, -3.973484
6, -1.078850, 0.037088, -3.973019
6, -1.073398, 0.023206, -3.972675
6, -1.067983, 0.009292, -3.972451
6, -1.062605, -0.004651, -3.972350
6, -1.057263, -0.018624, -3.972370
6, -1.051957, -0.032625, -3.972513
6, -1.046687, -0.046652, -3.972780
6, -1.041453, -0.060705, -3.973171
6, -1.036253, -0.074782, -3.973687
6, -1.031088, -0.088882, -3.974328
6, -1.025957, -0.103003, -3.975095
6, -1.020860, -0.117145, -3.975988
6, -1.015797, -0.131306, -3.977009
6, -1.010767, -0.145485, -3.978157
6, -1.005769, -0.159681, -3.979433
6, -1.000804, -0.173891, -3.980838
6, -0.995870, -0.188115, -3.982372
6, -0.990969, -0.202352, -3.984036
6, -0.986098, -0.216600, -3.985830
6, -0.981258, -0.230858, -3.987754
6, -0.976448, -0.245124, -3.989810
6, -0.971668, -0.259397, -3.991997
6, -0.966917, -0.273677, -3.994317
6, -0.962196, -0.287960, -3.996769
6, -0.957502, -0.302247, -3.999353
6, -0.952837, -0.316535, -4.002071
6, -0.948200, -0.330823, -4.004922
6, -0.943589, -0.345110, -4.007908
6, -0.939006, -0.359394, -4.011027
6, -0.934448, -0.373674, -4.014282
6, -0.929916, -0.387949, -4.017671
6, -0.925410, -0.402217, -4.021196
6, -0.920928, -0.416476, -4.024856
6, -0.916470, -0.430726, -4.028652
6, -0.912037, -0.444964, -4.032584
6, -0.907626, -0.459190, -4.036653
6, -0.903239, -0.473401, -4.040858
6, -0.898874, -0.487597, -4.045200
6, -0.894530, -0.501775, -4.049680
6, -0.890208, -0.515935, -4.054296
6, -0.885907, -0.530075, -4.059050
6, -0.881625, -0.544193, -4.063941
6, -0.877364, -0.558288, -4.068970
6, -0.873122, -0.572358, -4.074137
6, -0.868898, -0.586402, -4.079441
6, -0.864693, -0.600419, -4.084884
6, -0.860505, -0.614406, -4.090465
6, -0.856334, -0.628363, -4.096183
6, -0.852180, -0.642287, -4.102040
6, -0.848042, -0.656178, -4.108035
6, -0.843919, -0.670033, -4.114169
6, -0.839811, -0.683851, -4.120440
6, -0.835717, -0.697631, -4.126849
6, -0.831637, -0.711371, -4.133397
6, -0.827571, -0.725070, -4.140082
6, -0.823517, -0.738726, -4.146905
6, -0.819474, -0.752337, -4.153866
6, -0.815444, -0.765901, -4.160965
6, -0.811424, -0.779419, -4.168201
6, -0.807415, -0.792887, -4.175574
6, -0.803415, -0.806304, -4.183085
6, -0.799425, -0.819668, -4.190732
6, -0.795443, -0.832979, -4.198516
6, -0.791469, -0.846234, -4.206437
6, -0.787503, -0.859433, -4.214493
6, -0.783543, -0.872572, -4.222686
6, -0.779590, -0.885652, -4.231014
6, -0.775642, -0.898669, -4.239477
6, -0.771700, -0.911624, -4.248075
6, -0.767762, -0.924513, -4.256808
6, -0.763827, -0.937336, -4.265675
6, -0.759896, -0.950091, -4.274676
6, -0.755968, -0.962776, -4.283810
6, -0.752042, -0.975391, -4.293077
6, -0.748117, -0.987932, -4.302476
6, -0.744193, -1.000399, -4.312008
6, -0.740269, -1.012791, -4.321670
6, -0.736345, -1.025105, -4.331464
6, -0.732420, -1.037340, -4.341388
6, -0.728494, -1.049495, -4.351442
6, -0.724565, -1.061567, -4.361625
6, -0.720634, -1.073557, -4.371937
6, -0.716699, -1.085461, -4.382377
6, -0.712761, -1.097278, -4.392944
6, -0.708818, -1.109007, -4.403638
6, -0.704869, -1.120647, -4.414458
6, -0.700915, -1.132195, -4.425404
6, -0.696955, -1.143651, -4.436474
6, -0.692987, -1.155012, -4.447667
6, -0.689012, -1.166278, -4.458984
6, -0.685029, -1.177446, -4.470423
6, -0.681037, -1.188516, -4.481984
6, -0.677036, -1.199486, -4.493665
6, -0.673025, -1.210353, -4.505466
6, -0.669003, -1.221118, -4.517386
6, -0.664970, -1.231778, -4.529423
6, -0.660926, -1.242332, -4.541578
6, -0.656869, -1.252778, -4.553850
6, -0.652799, -1.263115, -4.566236
6, -0.648716, -1.273342, -4.578737
6, -0.644619, -1.283457, -4.591351
6, -0.640507, -1.293459, -4.604077
6, -0.636379, -1.303346, -4.616914
6, -0.632237, -1.313117, -4.629862
6, -0.628077, -1.322770, -4.642918
6, -0.623901, -1.332304, -4.656083
6, -0.619707, -1.341718, -4.669355
6, -0.615496, -1.351011, -4.682732
6, -0.611265, -1.360180, -4.696214
6, -0.607016, -1.369225, -4.709799
6, -0.602747, -1.378145, -4.723487
6, -0.598457, -1.386937, -4.737275
6, -0.594147, -1.395601, -4.751163
6, -0.589815, -1.404136, -4.765150
6, -0.585462, -1.412539, -4.779234
6, -0.581086, -1.420811, -4.793414
6, -0.576687, -1.428949, -4.807689
6, -0.572264, -1.436952, -4.822057
6, -0.567818, -1.444819, -4.836517
6, -0.563347, -1.452549, -4.851068
6, -0.558851, -1.460141, -4.865708
6, -0.554330, -1.467593, -4.880436
6, -0.549782, -1.474905, -4.895250
6, -0.545208, -1.482074, -4.910149
6, -0.540608, -1.489100, -4.925132
6, -0.535979, -1.495983, -4.940197
6, -0.531323, -1.502719, -4.955342
6, -0.526638, -1.509310, -4.970566
6, -0.521924, -1.515753, -4.985868
6, -0.517181, -1.522047, -5.001246
6, -0.512409, -1.528191, -5.016699
6, -0.507606, -1.534185, -5.032224
6, -0.502772, -1.540027, -5.047820
6, -0.497907, -1.545716, -5.063487
6, -0.493010, -1.551251, -5.079221
6, -0.488082, -1.556631, -5.095021
6, -0.483121, -1.561856, -5.110887
6, -0.478127, -1.566924, -5.126815
6, -0.473100, -1.571834, -5.142805
